Group;Species;Temp;Body mass;Respiration;Respiratio 15 C;Spec Resp 15C ;Source;Source;;;
Cnidaria;Aequorea vitrina;15.0;2.42E+00;2.87E+00;2.87E+00;1.19E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea vitrina;15.0;6.54E+00;1.14E+01;1.14E+01;1.74E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea vitrina;15.0;7.71E+00;3.13E+01;3.13E+01;4.06E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea vitrina;15.0;1.31E+01;2.90E+01;2.90E+01;2.21E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea vitrina;15.0;1.38E+01;2.78E+01;2.78E+01;2.02E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea vitrina;15.0;2.11E+01;6.79E+01;6.79E+01;3.22E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea vitrina;15.0;3.16E+01;9.78E+01;9.78E+01;3.10E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea vitrina;15.0;3.96E+01;7.38E+01;7.38E+01;1.86E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;4.39E-01;1.42E+00;2.38E+00;5.41E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;6.35E-01;1.18E+00;1.98E+00;3.12E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;3.17E+00;1.40E+00;2.34E+00;7.39E-01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;1.77E+00;2.89E+00;4.83E+00;2.73E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;1.96E+00;2.83E+00;4.74E+00;2.42E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;1.88E+00;3.32E+00;5.55E+00;2.95E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;2.05E+00;3.31E+00;5.54E+00;2.70E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;2.36E+00;4.07E+00;6.82E+00;2.89E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;2.72E+00;2.87E+00;4.80E+00;1.76E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;2.33E+00;5.58E+00;9.34E+00;4.01E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;2.55E+00;5.47E+00;9.16E+00;3.59E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;2.96E+00;5.55E+00;9.29E+00;3.14E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;2.86E+00;4.67E+00;7.82E+00;2.73E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;3.18E+00;4.58E+00;7.67E+00;2.41E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;3.89E+00;3.33E+00;5.57E+00;1.43E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;3.38E+00;5.54E+00;9.27E+00;2.74E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;3.98E+00;5.52E+00;9.24E+00;2.32E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;4.55E+00;5.61E+00;9.39E+00;2.06E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;4.98E+00;5.60E+00;9.37E+00;1.88E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;5.44E+00;5.59E+00;9.36E+00;1.72E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;6.04E+00;5.68E+00;9.50E+00;1.57E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;6.02E+00;4.77E+00;7.98E+00;1.33E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;4.89E+00;4.70E+00;7.86E+00;1.61E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;5.70E+00;6.77E+00;1.13E+01;1.99E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;6.07E+00;7.91E+00;1.32E+01;2.18E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;5.75E+00;1.11E+01;1.85E+01;3.22E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;6.28E+00;1.10E+01;1.84E+01;2.92E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;8.09E+00;1.12E+01;1.87E+01;2.31E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;1.01E+01;1.13E+01;1.88E+01;1.87E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;5.62E+00;1.90E+01;3.18E+01;5.66E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;7.48E+00;2.28E+01;3.82E+01;5.10E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;6.46E+00;2.68E+01;4.49E+01;6.95E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;4.21E+00;3.22E+01;5.39E+01;1.28E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;1.09E+01;2.70E+01;4.52E+01;4.15E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;1.46E+01;2.73E+01;4.57E+01;3.13E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;1.38E+01;6.34E+01;1.06E+02;7.68E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;3.21E+01;6.45E+01;1.08E+02;3.36E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;2.78E+01;8.86E+01;1.48E+02;5.33E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;3.97E+01;8.96E+01;1.50E+02;3.78E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;4.68E+01;9.09E+01;1.52E+02;3.25E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;4.42E+01;1.05E+02;1.75E+02;3.97E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;4.97E+01;1.05E+02;1.75E+02;3.53E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;4.59E+01;1.73E+02;2.90E+02;6.32E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;8.35E+01;2.48E+02;4.15E+02;4.96E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aequorea victoria;10.0;9.81E+01;2.04E+02;3.41E+02;3.47E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;1.64E+00;9.09E+00;1.52E+01;9.27E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;3.24E+00;8.68E+00;1.45E+01;4.48E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;3.81E+00;1.04E+01;1.74E+01;4.56E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;1.97E+00;1.29E+01;2.16E+01;1.10E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;3.82E+00;1.85E+01;3.10E+01;8.11E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;3.92E+00;2.19E+01;3.67E+01;9.36E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;4.94E+00;3.22E+01;5.39E+01;1.09E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;5.17E+00;3.05E+01;5.10E+01;9.86E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;6.03E+00;3.24E+01;5.42E+01;8.99E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;8.34E+00;5.08E+01;8.50E+01;1.02E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Eperetmus typus;10.0;1.10E+01;4.82E+01;8.06E+01;7.33E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;5.01E-02;1.36E+00;2.28E+00;4.55E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;6.07E-02;1.64E+00;2.74E+00;4.51E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;6.08E-02;1.88E+00;3.15E+00;5.17E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;1.13E-01;2.30E+00;3.85E+00;3.41E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;1.48E-01;2.29E+00;3.83E+00;2.59E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;1.41E-01;2.78E+00;4.65E+00;3.30E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;1.41E-01;2.92E+00;4.88E+00;3.46E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;1.26E-01;3.51E+00;5.87E+00;4.66E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;2.11E-01;4.00E+00;6.68E+00;3.17E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;2.44E-01;3.74E+00;6.26E+00;2.57E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;2.72E-01;3.51E+00;5.87E+00;2.16E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;2.64E-01;4.57E+00;7.65E+00;2.90E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;2.56E-01;4.91E+00;8.21E+00;3.21E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;2.12E-01;5.23E+00;8.75E+00;4.13E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;2.57E-01;5.63E+00;9.42E+00;3.67E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;5.11E-01;6.01E+00;1.01E+01;1.97E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;3.94E-01;7.33E+00;1.23E+01;3.11E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;4.61E-01;7.36E+00;1.23E+01;2.67E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;5.29E-01;7.35E+00;1.23E+01;2.33E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;6.11E-01;7.86E+00;1.32E+01;2.15E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;4.74E-01;9.01E+00;1.51E+01;3.18E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Aglantha digitale;10.0;7.65E-01;1.10E+01;1.84E+01;2.40E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;2.03E-01;1.45E+00;2.42E+00;1.19E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;3.00E-01;1.60E+00;2.67E+00;8.90E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;2.71E-01;2.48E+00;4.15E+00;1.53E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;5.80E-01;2.73E+00;4.57E+00;7.88E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;7.01E-01;3.53E+00;5.91E+00;8.44E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;1.13E+00;2.50E+00;4.18E+00;3.70E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;1.13E+00;3.92E+00;6.55E+00;5.80E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;1.31E+00;3.91E+00;6.54E+00;4.99E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;1.60E+00;5.09E+00;8.52E+00;5.32E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;1.36E+00;7.17E+00;1.20E+01;8.82E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;1.64E+00;7.89E+00;1.32E+01;8.05E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;1.82E+00;6.65E+00;1.11E+01;6.11E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;1.91E+00;6.14E+00;1.03E+01;5.38E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;1.73E+00;1.03E+01;1.72E+01;9.94E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;2.25E+00;9.40E+00;1.57E+01;6.99E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;2.33E+00;9.40E+00;1.57E+01;6.75E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;2.60E+00;9.30E+00;1.56E+01;5.99E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;2.44E+00;1.33E+01;2.23E+01;9.13E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;3.49E+00;1.23E+01;2.06E+01;5.92E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;3.71E+00;1.46E+01;2.44E+01;6.58E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;3.23E+00;1.92E+01;3.21E+01;9.94E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;4.13E+00;2.26E+01;3.78E+01;9.16E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;4.49E+00;1.91E+01;3.19E+01;7.12E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Eutonina indicans;10.0;6.94E+00;1.73E+01;2.90E+01;4.18E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;1.12E+00;9.31E+00;1.56E+01;1.39E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;1.06E+00;1.03E+01;1.72E+01;1.62E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;1.12E+00;1.08E+01;1.80E+01;1.61E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;1.10E+00;1.15E+01;1.92E+01;1.74E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;1.10E+00;1.63E+01;2.72E+01;2.47E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;1.24E+00;1.92E+01;3.21E+01;2.59E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;1.32E+00;1.71E+01;2.87E+01;2.17E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;1.47E+00;1.90E+01;3.18E+01;2.16E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;1.53E+00;2.11E+01;3.52E+01;2.30E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;1.73E+00;2.01E+01;3.36E+01;1.94E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;2.72E+00;3.17E+01;5.31E+01;1.95E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Gonionemus mertens;10.0;3.53E+00;4.50E+01;7.54E+01;2.14E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;3.68E-01;1.36E+00;2.28E+00;6.19E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;2.87E-01;2.55E+00;4.26E+00;1.48E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;3.60E-01;2.34E+00;3.92E+00;1.09E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;4.37E-01;1.79E+00;3.00E+00;6.86E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;4.12E-01;2.57E+00;4.29E+00;1.04E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;4.69E-01;2.78E+00;4.65E+00;9.92E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;5.26E-01;2.83E+00;4.74E+00;9.00E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;6.93E-01;2.14E+00;3.59E+00;5.18E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;7.51E-01;2.14E+00;3.59E+00;4.78E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;7.07E-01;3.31E+00;5.54E+00;7.83E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;7.11E-01;3.47E+00;5.80E+00;8.16E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;7.85E-01;3.65E+00;6.11E+00;7.79E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;7.34E-01;3.98E+00;6.65E+00;9.06E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;1.02E+00;4.00E+00;6.68E+00;6.55E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;1.09E+00;4.00E+00;6.68E+00;6.13E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;9.91E-01;4.81E+00;8.04E+00;8.12E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;1.11E+00;5.17E+00;8.65E+00;7.79E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;1.11E+00;5.72E+00;9.57E+00;8.62E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;9.27E-01;6.94E+00;1.16E+01;1.25E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;8.78E-01;7.54E+00;1.26E+01;1.44E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;1.04E+00;6.82E+00;1.14E+01;1.10E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;1.12E+00;6.93E+00;1.16E+01;1.04E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;1.33E+00;4.34E+00;7.26E+00;5.46E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;1.38E+00;7.66E+00;1.28E+01;9.28E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;10.0;1.33E+00;9.13E+00;1.53E+01;1.15E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;2.02E-01;1.09E+00;1.09E+00;5.38E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;2.88E-01;1.15E+00;1.15E+00;3.98E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;2.55E-01;2.80E+00;2.80E+00;1.10E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;2.70E-01;2.33E+00;2.33E+00;8.63E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;3.07E-01;1.95E+00;1.95E+00;6.35E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;2.99E-01;2.55E+00;2.55E+00;8.51E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;3.90E-01;2.79E+00;2.79E+00;7.16E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;5.36E-01;3.34E+00;3.34E+00;6.23E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;7.21E-01;5.23E+00;5.23E+00;7.25E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;5.21E-01;8.29E+00;8.29E+00;1.59E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;8.01E-01;8.99E+00;8.99E+00;1.12E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;8.02E-01;1.28E+01;1.28E+01;1.60E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;9.81E-01;1.09E+01;1.09E+01;1.11E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;1.08E+00;1.29E+01;1.29E+01;1.20E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;1.12E+00;1.29E+01;1.29E+01;1.15E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;1.18E+00;1.29E+01;1.29E+01;1.10E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;1.26E+00;1.18E+01;1.18E+01;9.33E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;1.25E+00;1.42E+01;1.42E+01;1.14E+01;1;Acuana et al 2011 compilation;;;
Cnidaria;Phialidium gregarium;15.0;1.87E+00;1.68E+01;1.68E+01;9.01E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;7.82E-01;2.96E+00;4.95E+00;6.33E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;1.30E+00;2.64E+00;4.42E+00;3.40E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;1.51E+00;1.28E+00;2.15E+00;1.42E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.35E+00;2.66E+00;4.46E+00;1.90E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.60E+00;3.53E+00;5.91E+00;2.27E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.86E+00;6.43E+00;1.08E+01;3.76E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;3.21E+00;5.52E+00;9.24E+00;2.88E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;4.39E+00;5.50E+00;9.21E+00;2.10E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;3.24E+00;9.89E+00;1.65E+01;5.11E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;4.65E+00;1.55E+01;2.59E+01;5.57E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;6.12E+00;2.05E+01;3.42E+01;5.60E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;7.51E+00;2.05E+01;3.42E+01;4.56E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;7.94E+00;1.01E+01;1.69E+01;2.13E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;9.75E+00;1.01E+01;1.69E+01;1.73E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;1.27E+01;1.13E+01;1.88E+01;1.48E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;1.26E+01;1.37E+01;2.29E+01;1.82E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;1.63E+01;1.37E+01;2.29E+01;1.41E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;1.35E+01;2.09E+01;3.49E+01;2.59E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.14E+01;2.05E+01;3.42E+01;1.60E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.36E+01;2.11E+01;3.52E+01;1.49E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.24E+01;2.45E+01;4.10E+01;1.83E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.15E+01;2.84E+01;4.75E+01;2.21E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.04E+01;3.30E+01;5.52E+01;2.71E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;1.96E+01;4.40E+01;7.36E+01;3.75E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;1.69E+01;4.96E+01;8.31E+01;4.92E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;1.21E+01;4.36E+01;7.29E+01;6.03E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.56E+01;3.19E+01;5.34E+01;2.09E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.54E+01;3.83E+01;6.41E+01;2.52E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.77E+01;3.71E+01;6.21E+01;2.24E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;2.81E+01;4.37E+01;7.31E+01;2.60E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;3.17E+01;5.07E+01;8.49E+01;2.68E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;4.18E+01;4.15E+01;6.95E+01;1.66E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;10.0;4.05E+01;8.93E+01;1.49E+02;3.69E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;15.0;2.11E+00;6.46E+00;6.46E+00;3.06E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;15.0;4.41E+00;1.57E+01;1.57E+01;3.55E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;15.0;8.48E+00;2.41E+01;2.41E+01;2.84E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;15.0;7.56E+00;3.20E+01;3.20E+01;4.24E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;15.0;8.93E+00;4.31E+01;4.31E+01;4.82E+00;1;Acuana et al 2011 compilation;;;
Cnidaria;Mitrocoma cellularia;15.0;1.04E+01;3.65E+01;3.65E+01;3.51E+00;1;Acuana et al 2011 compilation;;;
